,utterance,filtered_tokens,normalized_tokens,label_predictions
1083,question: Let h(a) = -295*a**6 - 4*a**5 + 353*a**2 + 6. Let y(c) = -c**6 - 2*c**5 - c**2 + 3. Let z(f) = -h(f) + 2*y(f). What is the third derivative of z(x) wrt x? answer: 35160*x**3,"['question', ':', 'let', 'h(a)', '=', '-295', '*', 'a', '*', '*', '6', '-', '4', '*', 'a', '*', '*', '5', '+', '353', '*', 'a', '*', '*', '2', '+', '6.', 'let', 'y(c)', '=', '-c', '*', '*', '6', '-', '2', '*', 'c', '*', '*', '5', '-', 'c', '*', '*', '2', '+', '3.', 'let', 'z(f)', '=', '-h(f)', '+', '2', '*', 'y(f).', 'what', 'is', 'the', 'third', 'derivative', 'of', 'z(x)', 'wrt', 'x', '?', 'answer', ':', '35160', '*', 'x', '*', '*', '3']","['question', ':', ' ', 'let', ' ', 'h(a)', ' ', '=', ' ', '-295', '*', 'a', '*', '*', '6', ' ', '-', ' ', '4', '*', 'a', '*', '*', '5', ' ', '+', ' ', '353', '*', 'a', '*', '*', '2', ' ', '+', ' ', '6.', ' ', 'let', ' ', 'y(c)', ' ', '=', ' ', '-c', '*', '*', '6', ' ', '-', ' ', '2', '*', 'c', '*', '*', '5', ' ', '-', ' ', 'c', '*', '*', '2', ' ', '+', ' ', '3.', ' ', 'let', ' ', 'z(f)', ' ', '=', ' ', '-h(f)', ' ', '+', ' ', '2', '*', 'y(f).', ' ', 'what', ' ', 'is', ' ', 'the', ' ', 'third', ' ', 'derivative', ' ', 'of', ' ', 'z(x)', ' ', 'wrt', ' ', 'x', '?', ' ', 'answer', ':', ' ', '35160', '*', 'x', '*', '*', '3']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('h(a)', 'None'), ('=', 'None'), ('-295', 'cardinal'), ('*', 'None'), ('a', 'characters'), ('*', 'None'), ('*', 'None'), ('6', 'cardinal'), ('-', 'None'), ('4', 'cardinal'), ('*', 'None'), ('a', 'characters'), ('*', 'None'), ('*', 'None'), ('5', 'cardinal'), ('+', 'None'), ('353', 'cardinal'), ('*', 'None'), ('a', 'characters'), ('*', 'None'), ('*', 'None'), ('2', 'cardinal'), ('+', 'None'), ('6.', 'cardinal'), ('let', 'None'), ('y(c)', 'None'), ('=', 'None'), ('-c', 'characters'), ('*', 'None'), ('*', 'None'), ('6', 'cardinal'), ('-', 'None'), ('2', 'cardinal'), ('*', 'None'), ('c', 'characters'), ('*', 'None'), ('*', 'None'), ('5', 'cardinal'), ('-', 'None'), ('c', 'characters'), ('*', 'None'), ('*', 'None'), ('2', 'cardinal'), ('+', 'None'), ('3.', 'cardinal'), ('let', 'None'), ('z(f)', 'None'), ('=', 'None'), ('-h(f)', 'None'), ('+', 'None'), ('2', 'cardinal'), ('*', 'None'), ('y(f).', 'None'), ('what', 'None'), ('is', 'None'), ('the', 'None'), ('third', 'ordinal'), ('derivative', 'None'), ('of', 'None'), ('z(x)', 'None'), ('wrt', 'None'), ('x', 'None'), ('?', 'None'), ('answer', 'None'), (':', 'None'), ('35160', 'cardinal'), ('*', 'None'), ('x', 'characters'), ('*', 'None'), ('*', 'None'), ('3', 'cardinal')]"
1084,question: Let b(w) = w**3 + 20*w**2 - 7*w + 24. Let m be b(-16). What is the second derivative of -1 + 5 - 2*j - 1113*j**5 + m*j**5 wrt j? answer: 940*j**3,"['question', ':', 'let', 'b(w)', '=', 'w', '*', '*', '3', '+', '20', '*', 'w', '*', '*', '2', '-', '7', '*', 'w', '+', '24.', 'let', 'm', 'be', 'b(-16).', 'what', 'is', 'the', 'second', 'derivative', 'of', '-1', '+', '5', '-', '2', '*', 'j', '-', '1113', '*', 'j', '*', '*', '5', '+', 'm', '*', 'j', '*', '*', '5', 'wrt', 'j', '?', 'answer', ':', '940', '*', 'j', '*', '*', '3']","['question', ':', ' ', 'let', ' ', 'b(w)', ' ', '=', ' ', 'w', '*', '*', '3', ' ', '+', ' ', '20', '*', 'w', '*', '*', '2', ' ', '-', ' ', '7', '*', 'w', ' ', '+', ' ', '24.', ' ', 'let', ' ', 'm', ' ', 'be', ' ', 'b(-16).', ' ', 'what', ' ', 'is', ' ', 'the', ' ', 'second', ' ', 'derivative', ' ', 'of', ' ', '-1', ' ', '+', ' ', '5', ' ', '-', ' ', '2', '*', 'j', ' ', '-', ' ', '1113', '*', 'j', '*', '*', '5', ' ', '+', ' ', 'm', '*', 'j', '*', '*', '5', ' ', 'wrt', ' ', 'j', '?', ' ', 'answer', ':', ' ', '940', '*', 'j', '*', '*', '3']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('b(w)', 'characters'), ('=', 'None'), ('w', 'characters'), ('*', 'None'), ('*', 'None'), ('3', 'cardinal'), ('+', 'None'), ('20', 'cardinal'), ('*', 'None'), ('w', 'characters'), ('*', 'None'), ('*', 'None'), ('2', 'cardinal'), ('-', 'None'), ('7', 'cardinal'), ('*', 'None'), ('w', 'characters'), ('+', 'None'), ('24.', 'cardinal'), ('let', 'None'), ('m', 'characters'), ('be', 'None'), ('b(-16).', 'characters'), ('what', 'None'), ('is', 'None'), ('the', 'None'), ('second', 'ordinal'), ('derivative', 'None'), ('of', 'None'), ('-1', 'cardinal'), ('+', 'None'), ('5', 'cardinal'), ('-', 'None'), ('2', 'cardinal'), ('*', 'None'), ('j', 'characters'), ('-', 'None'), ('1113', 'cardinal'), ('*', 'None'), ('j', 'characters'), ('*', 'None'), ('*', 'None'), ('5', 'cardinal'), ('+', 'None'), ('m', 'characters'), ('*', 'None'), ('j', 'characters'), ('*', 'None'), ('*', 'None'), ('5', 'cardinal'), ('wrt', 'characters'), ('j', 'characters'), ('?', 'None'), ('answer', 'None'), (':', 'None'), ('940', 'cardinal'), ('*', 'None'), ('j', 'characters'), ('*', 'None'), ('*', 'None'), ('3', 'cardinal')]"
1085,question: Let m(j) = 580*j**3 + 6*j**2 - 677*j + 5. Let t(a) = 579*a**3 + 7*a**2 - 677*a + 6. Let p(f) = 6*m(f) - 5*t(f). What is the second derivative of p(d) wrt d? answer: 3510*d + 2,"['question', ':', 'let', 'm(j)', '=', '580', '*', 'j', '*', '*', '3', '+', '6', '*', 'j', '*', '*', '2', '-', '677', '*', 'j', '+', '5.', 'let', 't(a)', '=', '579', '*', 'a', '*', '*', '3', '+', '7', '*', 'a', '*', '*', '2', '-', '677', '*', 'a', '+', '6.', 'let', 'p(f)', '=', '6', '*', 'm(f)', '-', '5', '*', 't(f).', 'what', 'is', 'the', 'second', 'derivative', 'of', 'p(d)', 'wrt', 'd', '?', 'answer', ':', '3510', '*', 'd', '+', '2']","['question', ':', ' ', 'let', ' ', 'm(j)', ' ', '=', ' ', '580', '*', 'j', '*', '*', '3', ' ', '+', ' ', '6', '*', 'j', '*', '*', '2', ' ', '-', ' ', '677', '*', 'j', ' ', '+', ' ', '5.', ' ', 'let', ' ', 't(a)', ' ', '=', ' ', '579', '*', 'a', '*', '*', '3', ' ', '+', ' ', '7', '*', 'a', '*', '*', '2', ' ', '-', ' ', '677', '*', 'a', ' ', '+', ' ', '6.', ' ', 'let', ' ', 'p(f)', ' ', '=', ' ', '6', '*', 'm(f)', ' ', '-', ' ', '5', '*', 't(f).', ' ', 'what', ' ', 'is', ' ', 'the', ' ', 'second', ' ', 'derivative', ' ', 'of', ' ', 'p(d)', ' ', 'wrt', ' ', 'd', '?', ' ', 'answer', ':', ' ', '3510', '*', 'd', ' ', '+', ' ', '2']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('m(j)', 'characters'), ('=', 'None'), ('580', 'cardinal'), ('*', 'None'), ('j', 'characters'), ('*', 'None'), ('*', 'None'), ('3', 'cardinal'), ('+', 'None'), ('6', 'cardinal'), ('*', 'None'), ('j', 'characters'), ('*', 'None'), ('*', 'None'), ('2', 'cardinal'), ('-', 'None'), ('677', 'cardinal'), ('*', 'None'), ('j', 'characters'), ('+', 'None'), ('5.', 'cardinal'), ('let', 'None'), ('t(a)', 'characters'), ('=', 'None'), ('579', 'cardinal'), ('*', 'None'), ('a', 'characters'), ('*', 'None'), ('*', 'None'), ('3', 'cardinal'), ('+', 'None'), ('7', 'cardinal'), ('*', 'None'), ('a', 'characters'), ('*', 'None'), ('*', 'None'), ('2', 'cardinal'), ('-', 'None'), ('677', 'cardinal'), ('*', 'None'), ('a', 'characters'), ('+', 'None'), ('6.', 'cardinal'), ('let', 'None'), ('p(f)', 'characters'), ('=', 'None'), ('6', 'cardinal'), ('*', 'None'), ('m(f)', 'characters'), ('-', 'None'), ('5', 'cardinal'), ('*', 'None'), ('t(f).', 'characters'), ('what', 'None'), ('is', 'None'), ('the', 'None'), ('second', 'ordinal'), ('derivative', 'None'), ('of', 'None'), ('p(d)', 'characters'), ('wrt', 'None'), ('d', 'characters'), ('?', 'None'), ('answer', 'None'), (':', 'None'), ('3510', 'cardinal'), ('*', 'None'), ('d', 'characters'), ('+', 'None'), ('2', 'cardinal')]"
1086,question: Let x(c) = 25 - 44*c**4. Let t(a) = -749*a + 378*a - 17 + 371*a + 29*a**4. Let r(g) = -8*t(g) - 5*x(g). What is the derivative of r(k) wrt k? answer: -48*k**3,"['question', ':', 'let', 'x(c)', '=', '25', '-', '44', '*', 'c', '*', '*', '4.', 'let', 't(a)', '=', '-749', '*', 'a', '+', '378', '*', 'a', '-', '17', '+', '371', '*', 'a', '+', '29', '*', 'a', '*', '*', '4.', 'let', 'r(g)', '=', '-8', '*', 't(g)', '-', '5', '*', 'x(g).', 'what', 'is', 'the', 'derivative', 'of', 'r(k)', 'wrt', 'k', '?', 'answer', ':', '-48', '*', 'k', '*', '*', '3']","['question', ':', ' ', 'let', ' ', 'x(c)', ' ', '=', ' ', '25', ' ', '-', ' ', '44', '*', 'c', '*', '*', '4.', ' ', 'let', ' ', 't(a)', ' ', '=', ' ', '-749', '*', 'a', ' ', '+', ' ', '378', '*', 'a', ' ', '-', ' ', '17', ' ', '+', ' ', '371', '*', 'a', ' ', '+', ' ', '29', '*', 'a', '*', '*', '4.', ' ', 'let', ' ', 'r(g)', ' ', '=', ' ', '-8', '*', 't(g)', ' ', '-', ' ', '5', '*', 'x(g).', ' ', 'what', ' ', 'is', ' ', 'the', ' ', 'derivative', ' ', 'of', ' ', 'r(k)', ' ', 'wrt', ' ', 'k', '?', ' ', 'answer', ':', ' ', '-48', '*', 'k', '*', '*', '3']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('x(c)', 'characters'), ('=', 'None'), ('25', 'cardinal'), ('-', 'None'), ('44', 'cardinal'), ('*', 'None'), ('c', 'characters'), ('*', 'None'), ('*', 'None'), ('4.', 'cardinal'), ('let', 'None'), ('t(a)', 'characters'), ('=', 'None'), ('-749', 'cardinal'), ('*', 'None'), ('a', 'characters'), ('+', 'None'), ('378', 'cardinal'), ('*', 'None'), ('a', 'characters'), ('-', 'None'), ('17', 'cardinal'), ('+', 'None'), ('371', 'cardinal'), ('*', 'None'), ('a', 'characters'), ('+', 'None'), ('29', 'cardinal'), ('*', 'None'), ('a', 'characters'), ('*', 'None'), ('*', 'None'), ('4.', 'cardinal'), ('let', 'None'), ('r(g)', 'characters'), ('=', 'None'), ('-8', 'cardinal'), ('*', 'None'), ('t(g)', 'characters'), ('-', 'None'), ('5', 'cardinal'), ('*', 'None'), ('x(g).', 'characters'), ('what', 'None'), ('is', 'None'), ('the', 'None'), ('derivative', 'None'), ('of', 'None'), ('r(k)', 'characters'), ('wrt', 'None'), ('k', 'characters'), ('?', 'None'), ('answer', 'None'), (':', 'None'), ('-48', 'cardinal'), ('*', 'None'), ('k', 'characters'), ('*', 'None'), ('*', 'None'), ('3', 'cardinal')]"
1087,"question: Let f = 52 - 47. Suppose -5*k = 3*h - 76, 0 = -f*k + 2*h + 91. Find the second derivative of 6*u - k*u**2 + 20 - 20 wrt u. answer: -34","['question', ':', 'let', 'f', '=', '52', '-', '47.', 'suppose', '-5', '*', 'k', '=', '3', '*', 'h', '-', '76', ',', '0', '=', '-f', '*', 'k', '+', '2', '*', 'h', '+', '91.', 'find', 'the', 'second', 'derivative', 'of', '6', '*', 'u', '-', 'k', '*', 'u', '*', '*', '2', '+', '20', '-', '20', 'wrt', 'u.', 'answer', ':', '-34']","['question', ':', ' ', 'let', ' ', 'f', ' ', '=', ' ', '52', ' ', '-', ' ', '47.', ' ', 'suppose', ' ', '-5', '*', 'k', ' ', '=', ' ', '3', '*', 'h', ' ', '-', ' ', '76', ',', ' ', '0', ' ', '=', ' ', '-f', '*', 'k', ' ', '+', ' ', '2', '*', 'h', ' ', '+', ' ', '91.', ' ', 'find', ' ', 'the', ' ', 'second', ' ', 'derivative', ' ', 'of', ' ', '6', '*', 'u', ' ', '-', ' ', 'k', '*', 'u', '*', '*', '2', ' ', '+', ' ', '20', ' ', '-', ' ', '20', ' ', 'wrt', ' ', 'u.', ' ', 'answer', ':', ' ', '-34']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('f', 'None'), ('=', 'None'), ('52', 'cardinal'), ('-', 'None'), ('47.', 'cardinal'), ('suppose', 'None'), ('-5', 'cardinal'), ('*', 'None'), ('k', 'None'), ('=', 'None'), ('3', 'cardinal'), ('*', 'None'), ('h', 'None'), ('-', 'None'), ('76', 'cardinal'), (',', 'None'), ('0', 'cardinal'), ('=', 'None'), ('-f', 'None'), ('*', 'None'), ('k', 'None'), ('+', 'None'), ('2', 'None'), ('*', 'None'), ('h', 'None'), ('+', 'None'), ('91.', 'cardinal'), ('find', 'None'), ('the', 'None'), ('second', 'ordinal'), ('derivative', 'None'), ('of', 'None'), ('6', 'cardinal'), ('*', 'None'), ('u', 'None'), ('-', 'None'), ('k', 'None'), ('*', 'None'), ('u', 'None'), ('*', 'None'), ('2', 'cardinal'), ('+', 'None'), ('20', 'cardinal'), ('-', 'None'), ('20', 'cardinal'), ('wrt', 'None'), ('u.', 'None'), ('answer', 'None'), (':', 'None'), ('-34', 'cardinal')]"
1088,question: Let u(s) be the first derivative of 5*s**6/6 + s**3/3 - 35*s**2 - 32*s + 70. Let w(m) be the first derivative of u(m). Find the first derivative of w(q) wrt q. answer: 100*q**3 + 2,"['question', ':', 'let', 'u(s)', 'be', 'the', 'first', 'derivative', 'of', '5', '*', 's', '*', '*', '6/6', '+', 's', '*', '*', '3/3', '-', '35', '*', 's', '*', '*', '2', '-', '32', '*', 's', '+', '70.', 'let', 'w(m)', 'be', 'the', 'first', 'derivative', 'of', 'u(m).', 'find', 'the', 'first', 'derivative', 'of', 'w(q)', 'wrt', 'q.', 'answer', ':', '100', '*', 'q', '*', '*', '3', '+', '2']","['question', ':', ' ', 'let', ' ', 'u(s)', ' ', 'be', ' ', 'the', ' ', 'first', ' ', 'derivative', ' ', 'of', ' ', '5', '*', 's', '*', '*', '6/6', ' ', '+', ' ', 's', '*', '*', '3/3', ' ', '-', ' ', '35', '*', 's', '*', '*', '2', ' ', '-', ' ', '32', '*', 's', ' ', '+', ' ', '70.', ' ', 'let', ' ', 'w(m)', ' ', 'be', ' ', 'the', ' ', 'first', ' ', 'derivative', ' ', 'of', ' ', 'u(m).', ' ', 'find', ' ', 'the', ' ', 'first', ' ', 'derivative', ' ', 'of', ' ', 'w(q)', ' ', 'wrt', ' ', 'q.', ' ', 'answer', ':', ' ', '100', '*', 'q', '*', '*', '3', ' ', '+', ' ', '2']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('u(s)', 'None'), ('be', 'None'), ('the', 'None'), ('first', 'ordinal'), ('derivative', 'None'), ('of', 'None'), ('5', 'cardinal'), ('*', 'None'), ('s', 'characters'), ('*', 'None'), ('*', 'None'), ('6/6', 'fraction'), ('+', 'None'), ('s', 'characters'), ('*', 'None'), ('*', 'None'), ('3/3', 'fraction'), ('-', 'None'), ('35', 'cardinal'), ('*', 'None'), ('s', 'characters'), ('*', 'None'), ('*', 'None'), ('2', 'cardinal'), ('-', 'None'), ('32', 'None'), ('*', 'None'), ('s', 'characters'), ('+', 'None'), ('70.', 'cardinal'), ('let', 'None'), ('w(m)', 'None'), ('be', 'None'), ('the', 'None'), ('first', 'ordinal'), ('derivative', 'None'), ('of', 'None'), ('u(m).', 'None'), ('find', 'None'), ('the', 'None'), ('first', 'ordinal'), ('derivative', 'None'), ('of', 'None'), ('w(q)', 'None'), ('wrt', 'None'), ('q.', 'characters'), ('answer', 'None'), (':', 'None'), ('100', 'cardinal'), ('*', 'None'), ('q', 'None'), ('*', 'None'), ('3', 'cardinal'), ('+', 'None'), ('2', 'cardinal')]"
1089,"question: Let m = -0.2 - 0. Let r be -18 + 3 - (-321)/21. What is the smallest value in r, 1/4, 1, m? answer: m","['question', ':', 'let', 'm', '=', '-0.2', '-', '0.', 'let', 'r', 'be', '-18', '+', '3', '-', '(-321)/21.', 'what', 'is', 'the', 'smallest', 'value', 'in', 'r', ',', '1/4', ',', '1', ',', 'm', '?', 'answer', ':', 'm']","['question', ':', ' ', 'let', ' ', 'm', ' ', '=', ' ', '-0.2', ' ', '-', ' ', '0.', ' ', 'let', ' ', 'r', ' ', 'be', ' ', '-18', ' ', '+', ' ', '3', ' ', '-', ' ', '(-321)/21.', ' ', 'what', ' ', 'is', ' ', 'the', ' ', 'smallest', ' ', 'value', ' ', 'in', ' ', 'r', ',', ' ', '1/4', ',', ' ', '1', ',', ' ', 'm', '?', ' ', 'answer', ':', ' ', 'm']","['question', 'None', (':', 'None'), ('let', 'None'), ('m', 'characters'), ('=', 'None'), ('-0.2', 'cardinal'), ('-', 'None'), ('0.', 'cardinal'), ('let', 'None'), ('r', 'characters'), ('be', 'None'), ('-18', 'cardinal'), ('+', 'None'), ('3', 'cardinal'), ('-', 'None'), ('(-321)/21.', 'fraction'), ('what', 'None'), ('is', 'None'), ('the', 'None'), ('smallest', 'None'), ('value', 'None'), ('in', 'None'), ('r', 'characters'), (',', 'None'), ('1/4', 'fraction'), (',', 'None'), ('1', 'cardinal'), (',', 'None'), ('m', 'characters'), ('?', 'None'), ('answer', 'None'), (':', 'None'), ('m', 'characters')]"
1090,question: Let i = 19743.5 - 19743. Let p = -7 - -13. Let l = -11 + p. Which is the third biggest value?  (a) i  (b) l  (c) 1/3 answer: b,"['question', ':', 'let', 'i', '=', '19743.5', '-', '19743.', 'let', 'p', '=', '-7', '-', '-13.', 'let', 'l', '=', '-11', '+', 'p.', 'which', 'is', 'the', 'third', 'biggest', 'value', '?', '(a)', 'i', '(b)', 'l', '(c)', '1/3', 'answer', ':', 'b']","['question', ':', ' ', 'let', ' ', 'i', ' ', '=', ' ', '19743.5', ' ', '-', ' ', '19743.', ' ', 'let', ' ', 'p', ' ', '=', ' ', '-7', ' ', '-', ' ', '-13.', ' ', 'let', ' ', 'l', ' ', '=', ' ', '-11', ' ', '+', ' ', 'p.', ' ', 'which', ' ', 'is', ' ', 'the', ' ', 'third', ' ', 'biggest', ' ', 'value', '?', ' ', ' ', '(a)', ' ', 'i', ' ', ' ', '(b)', ' ', 'l', ' ', ' ', '(c)', ' ', '1/3', ' ', 'answer', ':', ' ', 'b']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('i', 'characters'), ('=', 'None'), ('19743.5', 'unit'), ('-', 'None'), ('19743.', 'unit'), ('let', 'None'), ('p', 'characters'), ('=', 'None'), ('-7', 'cardinal'), ('-', 'None'), ('-13.', 'cardinal'), ('let', 'None'), ('l', 'characters'), ('=', 'None'), ('-11', 'cardinal'), ('+', 'None'), ('p.', 'None'), ('which', 'None'), ('is', 'None'), ('the', 'None'), ('third', 'ordinal'), ('biggest', 'None'), ('value', 'None'), ('?', 'None'), ('(a)', 'None'), ('i', 'characters'), ('(b)', 'None'), ('l', 'characters'), ('(c)', 'None'), ('1/3', 'fraction'), ('answer', 'None'), (':', 'None'), ('b', 'characters')]"
1091,"question: Let g = 0 + 5. Let a = 28.78 - 28.48. What is the smallest value in g, a, -3? answer: -3","['question', ':', 'let', 'g', '=', '0', '+', '5.', 'let', 'a', '=', '28.78', '-', '28.48.', 'what', 'is', 'the', 'smallest', 'value', 'in', 'g', ',', 'a', ',', '-3', '?', 'answer', ':', '-3']","['question', ':', ' ', 'let', ' ', 'g', ' ', '=', ' ', '0', ' ', '+', ' ', '5.', ' ', 'let', ' ', 'a', ' ', '=', ' ', '28.78', ' ', '-', ' ', '28.48.', ' ', 'what', ' ', 'is', ' ', 'the', ' ', 'smallest', ' ', 'value', ' ', 'in', ' ', 'g', ',', ' ', 'a', ',', ' ', '-3', '?', ' ', 'answer', ':', ' ', '-3']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('g', 'characters'), ('=', 'None'), ('0', 'cardinal'), ('+', 'None'), ('5.', 'cardinal'), ('let', 'None'), ('a', 'characters'), ('=', 'None'), ('28.78', 'cardinal'), ('-', 'None'), ('28.48.', 'cardinal'), ('what', 'None'), ('is', 'None'), ('the', 'None'), ('smallest', 'None'), ('value', 'None'), ('in', 'None'), ('g', 'characters'), (',', 'None'), ('a', 'characters'), (',', 'None'), ('-3', 'cardinal'), ('?', 'None'), ('answer', 'None'), (':', 'None'), ('-3', 'cardinal')]"
1092,"question: Let t = -2/57 + -43/399. Let s be (2/140*-12)/(60/(-28)). What is the smallest value in s, t, -10? answer: -10","['question', ':', 'let', 't', '=', '-2/57', '+', '-43/399.', 'let', 's', 'be', '(2/140', '*', '-12)/(60/(-28)).', 'what', 'is', 'the', 'smallest', 'value', 'in', 's', ',', 't', ',', '-10', '?', 'answer', ':', '-10']","['question', ':', ' ', 'let', ' ', 't', ' ', '=', ' ', '-2/57', ' ', '+', ' ', '-43/399.', ' ', 'let', ' ', 's', ' ', 'be', ' ', '(2/140', '*', '-12)/(60/(-28)).', ' ', 'what', ' ', 'is', ' ', 'the', ' ', 'smallest', ' ', 'value', ' ', 'in', ' ', 's', ',', ' ', 't', ',', ' ', '-10', '?', ' ', 'answer', ':', ' ', '-10']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('t', 'characters'), ('=', 'None'), ('-2/57', 'fraction'), ('+', 'None'), ('-43/399.', 'fraction'), ('let', 'None'), ('s', 'characters'), ('be', 'None'), ('(2/140', 'fraction'), ('*', 'None'), ('-12)/(60/(-28)).', 'fraction'), ('what', 'None'), ('is', 'None'), ('the', 'None'), ('smallest', 'None'), ('value', 'None'), ('in', 'None'), ('s', 'characters'), (',', 'None'), ('t', 'characters'), (',', 'None'), ('-10', 'cardinal'), ('?', 'None'), ('answer', 'None'), (':', 'None'), ('-10', 'cardinal')]"
1093,question: Let w = 1438 - 1438. Let g = 10.74 + 0.26. Which is the smallest value?  (a) -0.5  (b) -1/4  (c) w  (d) g answer: a,"['question', ':', 'let', 'w', '=', '1438', '-', '1438.', 'let', 'g', '=', '10.74', '+', '0.26.', 'which', 'is', 'the', 'smallest', 'value', '?', '(a)', '-0.5', '(b)', '-1/4', '(c)', 'w', '(d)', 'g', 'answer', ':', 'a']","['question', ':', ' ', 'let', ' ', 'w', ' ', '=', ' ', '1438', ' ', '-', ' ', '1438.', ' ', 'let', ' ', 'g', ' ', '=', ' ', '10.74', ' ', '+', ' ', '0.26.', ' ', 'which', ' ', 'is', ' ', 'the', ' ', 'smallest', ' ', 'value', '?', ' ', ' ', '(a)', ' ', '-0.5', ' ', ' ', '(b)', ' ', '-1/4', ' ', ' ', '(c)', ' ', 'w', ' ', ' ', '(d)', ' ', 'g', ' ', 'answer', ':', ' ', 'a']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('w', 'characters'), ('=', 'None'), ('1438', 'cardinal'), ('-', 'None'), ('1438.', 'cardinal'), ('let', 'None'), ('g', 'characters'), ('=', 'None'), ('10.74', 'cardinal'), ('+', 'None'), ('0.26.', 'cardinal'), ('which', 'None'), ('is', 'None'), ('the', 'None'), ('smallest', 'None'), ('value', 'None'), ('?', 'None'), ('(a)', 'None'), ('-0.5', 'cardinal'), ('(b)', 'None'), ('-1/4', 'fraction'), ('(c)', 'None'), ('w', 'characters'), ('(d)', 'None'), ('g', 'characters'), ('answer', 'None'), (':', 'None'), ('a', 'characters')]"
1094,question: Let l = 2843 + -2842.9. Which is the third smallest value?  (a) -17/9  (b) 4  (c) l answer: b,"['question', ':', 'let', 'l', '=', '2843', '+', '-2842.9.', 'which', 'is', 'the', 'third', 'smallest', 'value', '?', '(a)', '-17/9', '(b)', '4', '(c)', 'l', 'answer', ':', 'b']","['question', ':', ' ', 'let', ' ', 'l', ' ', '=', ' ', '2843', ' ', '+', ' ', '-2842.9.', ' ', 'which', ' ', 'is', ' ', 'the', ' ', 'third', ' ', 'smallest', ' ', 'value', '?', ' ', ' ', '(a)', ' ', '-17/9', ' ', ' ', '(b)', ' ', '4', ' ', ' ', '(c)', ' ', 'l', ' ', 'answer', ':', ' ', 'b']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('l', 'characters'), ('=', 'None'), ('2843', 'cardinal'), ('+', 'None'), ('-2842.9.', 'cardinal'), ('which', 'None'), ('is', 'None'), ('the', 'None'), ('third', 'ordinal'), ('smallest', 'None'), ('value', 'None'), ('?', 'None'), ('(a)', 'None'), ('-17/9', 'fraction'), ('(b)', 'None'), ('4', 'cardinal'), ('(c)', 'None'), ('l', 'characters'), ('answer', 'None'), (':', 'None'), ('b', 'characters')]"
1095,"question: Let w = 19051 + -19048. Let x = 0 - 0. What is the biggest value in -0.4, w, x? answer: w","['question', ':', 'let', 'w', '=', '19051', '+', '-19048.', 'let', 'x', '=', '0', '-', '0.', 'what', 'is', 'the', 'biggest', 'value', 'in', '-0.4', ',', 'w', ',', 'x', '?', 'answer', ':', 'w']","['question', ':', ' ', 'let', ' ', 'w', ' ', '=', ' ', '19051', ' ', '+', ' ', '-19048.', ' ', 'let', ' ', 'x', ' ', '=', ' ', '0', ' ', '-', ' ', '0.', ' ', 'what', ' ', 'is', ' ', 'the', ' ', 'biggest', ' ', 'value', ' ', 'in', ' ', '-0.4', ',', ' ', 'w', ',', ' ', 'x', '?', ' ', 'answer', ':', ' ', 'w']","[('question', 'None'), (':', 'None'), ('let', 'None'), ('w', 'characters'), ('=', 'None'), ('19051', 'cardinal'), ('+', 'None'), ('-19048.', 'cardinal'), ('let', 'None'), ('x', 'characters'), ('=', 'None'), ('0', 'cardinal'), ('-', 'None'), ('0.', 'cardinal'), ('what', 'None'), ('is', 'None'), ('the', 'None'), ('biggest', 'None'), ('value', 'None'), ('in', 'None'), ('-0.4', 'cardinal'), (',', 'None'), ('w', 'characters'), (',', 'None'), ('x', 'characters'), ('?', 'None'), ('answer', 'None'), (':', 'None'), ('w', 'characters')]"
